idx,edit_dist,len_match,num_sub,pred_len,label_len,cluster_size,confidence
355,5,True,37,110,110,3,0.8716781735420227
358,5,True,32,110,110,2,0.8029877543449402
362,5,True,17,110,110,4,0.7903447151184082
363,3,True,3,110,110,3,0.8940739035606384
369,2,True,6,110,110,3,0.8797802925109863
372,8,True,51,110,110,4,0.8592605590820312
373,4,True,8,110,110,2,0.7560784220695496
379,18,True,27,110,110,2,0.6691741347312927
382,1,True,1,110,110,3,0.9174398183822632
384,4,True,56,110,110,3,0.9016572833061218
386,1,True,1,110,110,3,0.919592022895813
388,2,True,7,110,110,2,0.885293185710907
389,2,True,6,110,110,7,0.8366703391075134
391,3,True,66,110,110,6,0.9056433439254761
399,3,True,8,110,110,4,0.7402303814888
404,12,True,41,110,110,1,0.6531572937965393
405,7,True,12,110,110,3,0.8366118669509888
407,1,True,1,110,110,7,0.9039031863212585
409,4,True,8,110,110,6,0.9001685976982117
411,24,True,38,110,110,2,0.6207956075668335
419,4,True,45,110,110,11,0.8210745453834534
420,5,True,54,110,110,3,0.7924178838729858
422,4,True,21,110,110,3,0.852316677570343
423,2,True,21,110,110,3,0.8906345963478088
427,6,True,27,110,110,7,0.7789797782897949
428,1,True,1,110,110,5,0.917776882648468
431,3,True,3,110,110,3,0.8474757671356201
442,16,True,44,110,110,1,0.5664674639701843
444,3,True,3,110,110,3,0.8332145810127258
448,20,True,30,110,110,2,0.7117682695388794
452,1,True,1,110,110,6,0.9042465686798096
453,2,True,46,110,110,4,0.9065089821815491
454,1,True,1,110,110,3,0.9111302495002747
466,1,True,1,110,110,5,0.9164908528327942
470,2,True,2,110,110,5,0.9151666164398193
473,1,True,1,110,110,7,0.9012326598167419
476,1,True,1,110,110,8,0.8622626066207886
483,1,True,1,110,110,10,0.884577751159668
495,1,True,1,110,110,3,0.9055704474449158
497,3,True,3,110,110,3,0.8084678053855896
498,13,True,25,110,110,2,0.7083378434181213
502,2,True,61,110,110,4,0.8498169183731079
504,2,True,15,110,110,6,0.9197290539741516
506,18,True,35,110,110,1,0.6135396957397461
508,4,True,19,110,110,8,0.8037146329879761
514,2,True,2,110,110,7,0.9160563349723816
